"","imdb_id","num_of_shows","attendees_per_show","avg_nth_day","name","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","award_wins","award_nominations"
"117","tt2076220",5,52.6,6.4,"HOLY MOTORS",0,"Drama,Fantasy",0.172359,2012-07-02,641100,115,"Français",6.8,108,"Leos Carax","Leos Carax","limousine,multiple identities,wig,penis,talking car,sewer of paris,traveling through a sewer,multiple roles","28 wins & 68 nominations.",84,7.1,"29,125",8.2,3.7,11875,139,126,13,72,91,"Eva Mendes,Kylie Minogue,Michel Piccoli,Edith Scob,Denis Lavant,Jean-François Balmer,François Rimbau,Karl Hoffmeister,Big John,Elise Lhomeau,Jeanne Disson,Leos Carax,Nastya Golubeva Carax,Reda Oumouzoune,Zlata,Geoffrey Carey,Annabelle Dexter-Jones,Elise Caron,Corinne Yam",28,68
"118","tt2080374",1,45,7,"STEVE JOBS",30000000,"History,Drama",1.867861,2015-10-09,34441873,122,"English",6.9,822,"Danny Boyle","Aaron Sorkin","biography,computer,based on true story,father daughter relationship,apple computer,steve jobs,based on true events","Nominated for 2 Oscars. Another 21 wins & 104 nominations.",82,7.2,"90,723",7.6,3.7,40839,266,228,38,74,86,"Michael Fassbender,Kate Winslet,Seth Rogen,Katherine Waterston,Jeff Daniels,Michael Stuhlbarg,Makenzie Moss,Sarah Snook,Adam Shapiro,John Ortiz,Perla Haney-Jardine,Steven Wiig,Apeksha Pradhan,Diogo Hausen,Lana Palmer,Ripley Sobo,John Steen,Stan Roth,Mihran Slougian",21,106
"119","tt2084970",1,57.375,1,"IMITATION GAME",14000000,"History,Drama,Thriller,War",5.393812,2014-11-14,233555708,113,"English",8,2935,"Morten Tyldum","","england,world war ii,mathematician,based on biography,logician,cryptography","Won 1 Oscar. Another 44 wins & 147 nominations.",73,8.1,"452,678",7.7,4.2,99903,240,216,24,92,90,"Benedict Cumberbatch,Keira Knightley,Matthew Goode,Rory Kinnear,Allen Leech,Matthew Beard,Charles Dance,Mark Strong,James Northcote,Tom Goodman-Hill,Steven Waddington,Ilan Goodman,Jack Tarlton,Alex Lawther,Jack Bannon,Tuppence Middleton,Victoria Wicks,Viv Weatherall,Bartosz Wandrykow,Leigh Dent,Grace Calder,Lese Asquith-Coe,Luke Hope,Alexander Cooper,Joseph Oliveira,Guna Gultniece,Lauren Beacham,Nicola-Jayne Wells,Esther Eden,Alex Corbet Burcher,Stuart Matthews,Sam Exley,Lisa Colquhoun,David G. Robinson,Charlie Manton,David Charkham,Denis Koroshko,Richard Campbell,Ben Farrow,Laurence Kennedy,John Redmann,Josh Wichard,Ingrid Benussi,Adam Nowell,Mike Firth,Daniel Chapple,Oscar Hatton,Nicholas Blatt,Samantha Moran,James G. Nunn,Jack Brash,Benjamin Hardie,Harry Leonard Parkinson,Amber-Rose May,Dominik Charman,James Gard,Vincent Idearson,Alice Tapfield,Hannah Flynn,Ancuta Breaban,Hayley Joanne Bacon,Mark Underwood",45,147
"120","tt2094064",13,55.2689393939394,6.81818181818182,"MUCH ADO ABOUT NOTHING",0,"Comedy",0.230032,2012-09-08,0,107,"English",7,71,"Joss Whedon","Joss Whedon","shakespeare adaptation,black and white,title based on shakespeare","1 win & 7 nominations.",78,7.2,"13,911",7.5,3.8,26289,154,130,24,77,84,"Amy Acker,Alexis Denisof,Nathan Fillion,Clark Gregg,Reed Diamond,Fran Kranz,Jillian Morgese,Sean Maher,Spencer Treat Clark,Riki Lindhome,Ashley Johnson,Emma Bates,Tom Lenk,Nick Kocher,Brian McElhaney,Joshua Zar,Paul M. Meston,Romy Rosemont,Elsa Guillett-Chapuis,Adam Carver,Kim Alu,Salvador Alvarez,Joren Anderson,Cas Austin,Donovan Ayub,Brent Ballatore,Chloe Ballatore,Arthur Bateman,Josh Berman,Joel Blacker,Sara Blindauer,Alex Bloomingdale,Samar Bloomingdale,Brett Ryan Bonowicz,Karen Bracher,Mark Bracher,Weston Bradley,Silas Briton,Amy McIntyre Britt,Susan Budd,Ronnie Campagnone,Joseph Carnegie,Naomi Chan,Martin Charles,Kai Cole,Anya Colloff,Julia Dalzell,Mike Danner,Jacob Darby,Kelsey Darragh,Giulia Davis,Tim Davis,Jenny DeArmitt,Sara Dorfman,Brandon Elonzae,Elsi Eng,Chris English,Sasha Feiler,Amanda Fein,Kara Fein,Mike Ferman,Ben Fickes,Peter Frederiksen,Ashley Friedlander,David Fury,Andrea Garcia,Kristen Garemani,Noyan Garemani,Catherine Garrison,Anna Geare,Margie Glick,Steve Glick,Caroline Goddard,Drew Goddard,Rachel Goldman,Elliot Graham,Drew Greenberg,Anna Grimm,Micki Grover,Mimi Haddon,Cailey Hall,Alisha Hallett,Elin Hampton,Brin Hill,Sabrina Hill,Naiby Hilton,Andrew Hoegl,Matthew Hood,Tamar Malley Hu,Nelly Imame,Tarik Inhaddou,Mulu Johnson,Jeannette McNeil Jones,Daniel S. Kaminsky,Mike Kaminsky,Nathan Kelly,Tom Kemper,Rachel Klauber-Speiden,Alan Klyce,Paren Knadjian,Andrew Knauer,Holly Knight,Diego Kontarovsky,Gudni Kristjansson,Catherine Kyritsis,Joel Landson,Aileen Latcham,Paul Leslie,Joanne Levin,Jenny Lynn,Noah Maffitt,Cairin Malley,Amanda Neuderyd Marlow,Nicki Maron,Henry Mason,Dex Matthews,John McCracken,Bryce McLeay,Kara McVey,Robert Millar,R. Emerson Moncure,Ryan Moore,Glen Moorman,Josh Newlight,Nina Newlight,William Nicholas,Sadin Thomas Oel,Grant Olsen,Cathy Pack,Missy Parker,Sean Parks,Sarah Petrie,Noelle Piche,Allison Post,Amanda Powers,Craig Pratsch,Danita Rafalovich,Lisa Randolph,Kate Register,Lisa Rosen,David Rothenberg,Sean Russell,Jenev Schilling,Mila Shah,Jessie Sherman,Stacy Shirk,Adam James Shirley,Lysandra Silber,Althea Sircar,Becky Sloviter,Corissa Pacillsa Smith,David Solomon,Kimberly Source,Adrienne Spiridellis,Evan Spiridellis,Karyne Steben,Sarah Steben,Laura Stokes,Bo Sundius,Maurissa Tancharoen,Casey Taylor,Lauren Taylor,Kimberly Tien,Ricky Titus,Riley Trela,Alison Trope,T. Miguel Vanegas,Sorrina Vasquez,Jed Whedon,Zack Whedon,Natalie Whittle,Aimee Williams,Malika Williams,Joshua Zepeda,Joan Zoloth,Debbie Van Zyl,Carla Kettner",1,7
"121","tt2096673",8,53.15625,18.125,"INSIDE OUT + LAVA",175000000,"Comedy,Animation,Family",4.894584,2015-06-09,857427711,94,"English",8,3292,"Pete Docter,Ronnie del Carmen","","dream,cartoon,imaginary friend,pixar animated,kid,moving,unicorn,duringcreditsstinger,walt disney,family relations,3d,emotions","Won 1 Oscar. Another 81 wins & 90 nominations.",94,8.3,"327,029",8.9,4.3,129878,315,309,6,89,98,"Amy Poehler,Phyllis Smith,Richard Kind,Bill Hader,Lewis Black,Mindy Kaling,Kaitlyn Dias,Diane Lane,Kyle MacLachlan,Paula Poundstone,Bobby Moynihan,Paula Pell,Dave Goelz,Frank Oz,Josh Cooley,Flea,John Ratzenberger,Carlos Alazraqui,Peter Sagal,Rashida Jones,Lori Alan,Gregg Berger,Aurora Blue,Veronika Bonell,Lola Cooley,John Cygan,Dani Dare,Andrea Datzman,Ronnie del Carmen,Pete Docter,Keith Ferguson,Tony Fucile,Mary Gibbs,Randy Hahn,Carter Hastings,Jacob Hopkins,Emma Hudak,Evan Hudak,Dara Iruka,Molly Jackson,Daniella Jones,Sophia Lee Karadi,Elissa Knight,Erik Langley,Dawnn Lewis,Sherry Lynn,Tony Maki,Mona Marshall,Laraine Newman,Bret 'Brook' Parker,Paula Pell,Nick Pitera,Phil Proctor,Murray Pearl Schaeffer,Patrick Seitz,Paris Van Dyke,James Kevin Ward,Lennon Wynn,Dash Zamm,Bob Bergen,Teresa Ganzel,Jess Harnell,Danny Mann,Mickie McGowan,Jan Rabson",82,90
"122","tt2101441",1,67,1,"SPRING BREAKERS",5000000,"Drama,Crime",1.581146,2013-01-24,31724284,94,"English",5,867,"Harmony Korine","","sex,florida,drug dealer,female friendship,party,art house,drug,spring break,bikini girl,young adult","11 wins & 26 nominations.",63,5.3,"107,557",6.3,2.7,61479,171,114,57,38,67,"James Franco,Selena Gomez,Vanessa Hudgens,Ashley Benson,Rachel Korine,Gucci Mane,Heather Morris,Justin Wheelon,Emma Holzer",11,26
"123","tt2103281",5,49.75,8.4,"DAWN OF PLANET OF THE APES",170000000,"Science Fiction,Action,Drama,Thriller",4.396192,2014-06-26,708200000,130,"English",7.4,2369,"Matt Reeves","Mark Bomback,Rick Jaffa,Amanda Silver","leader,colony,post-apocalypse,dystopia,sequel,woods,forest,ape,scientist,monkey,medical research,animal attack,plague,3d","Nominated for 1 Oscar. Another 14 wins & 45 nominations.",79,7.6,"312,612",7.9,4.2,202060,279,252,27,88,90,"Andy Serkis,Jason Clarke,Toby Kebbell,Keri Russell,Judy Greer,Gary Oldman,Kodi Smit-McPhee,Terry Notary,Karin Konoval,Kirk Acevedo,Richard King,Lucky Johnson,Jocko Sims,Nick Thurston,Jon Eyez,Enrique Murciano,Larramie Doc Shaw,Lee Ross,Keir O'Donnell,Kevin Rankin,Al Vicente,Matthew James,Scott Lang,Deneen Tyler,Mustafa Harris,Lombardo Boyar,Mike Seal,J.D. Evermore,Chase Boltin,Michael Papajohn,Thomas Rosales, Jr.,Carol Sutton,Christopher Berry",14,46
"124","tt2125435",3,45.5,26.5,"BEASTS OF THE SOUTHERN WILD",1800000,"Drama,Fantasy",0.462705,2012-06-29,21107746,93,"English",6.6,222,"Benh Zeitlin","Lucy Alibar,Benh Zeitlin","refugee camp,hurricane,flooding,global warming,bayou,crab,storm,celebration,auroch,tough love,defrost,levee,prehistoric creature,lost mother,melting ice caps,shrimp,salt water,explosives,crawfish,shrimping,submerged,grits,african american child,wild man","Nominated for 4 Oscars. Another 91 wins & 123 nominations.",86,7.3,"69,986",8.2,3.8,38861,184,158,26,76,86,"Quvenzhané Wallis,Dwight Henry,Levy Easterly,Gina Montana,Lowell Landes,Pamela Harper,Amber Henry,Jonshel Alexander,Nicholas Clark,Joseph Brown,Henry D. Coleman,Kaliana Brower,Phillip Lawrence,Hannah Holby,Jimmy Lee Moore",91,127
"125","tt2125608",1,52,0,"SEARCHING FOR SUGARMAN",0,"Documentary,Music",0.370612,2012-06-30,0,85,"English",8,168,"Malik Bendjelloul","Malik Bendjelloul","1970s,mayor,south africa,musician,icon,music business,election,detroit,reading,recording,city council,music tour","Won 1 Oscar. Another 38 wins & 30 nominations.",79,8.2,"48,252",8,4.3,18816,120,113,7,92,94,"Dennis Coffey,Rodriguez,Stephen Segerman,Mike Theodore,Malik Bendjelloul",39,30
"126","tt2132285",7,53.1428571428571,4.42857142857143,"THE BLING RING",15000000,"Drama,Crime",0.470847,2013-06-12,19145732,90,"English",5.2,610,"Sofia Coppola","","celebrity,thief,fame,burglary,hollywood,based on true events,woman director","4 wins & 6 nominations.",66,5.6,"66,659",6.3,2.8,31266,185,111,74,33,60,"Emma Watson,Israel Broussard,Taissa Farmiga,Katie Chang,Claire Julien,Georgia Rock,Leslie Mann,Carlos Miranda,Gavin Rossdale,Stacy Edwards,Erin Daniels,Nina Siemaszko,Brenda Koo,Joe Nieves",4,6
"127","tt2140373",1,56.5,0,"SAVING MR. BANKS",35000000,"Comedy,Drama,History",1.065951,2013-11-16,112544580,125,"English",7.3,699,"John Lee Hancock","Kelly Marcel,Sue Smith","biography,writer,moviemaking,walt disney","Nominated for 1 Oscar. Another 12 wins & 71 nominations.",65,7.5,"116,805",7,4,110566,237,186,51,84,79,"Emma Thompson,Tom Hanks,Paul Giamatti,Colin Farrell,Ruth Wilson,Jason Schwartzman,Bradley Whitford,Annie Rose Buckley,B. J. Novak,Kathy Baker,Lily Bigham,Melanie Paxson,Andy McPhee,Rachel Griffiths,Ronan Vibert,Fuschia Sumner",12,72
"128","tt2170593",1,46,0,"ST VINCENT",13000000,"Comedy",1.922948,2014-10-09,54837234,102,"English",7.2,455,"Theodore Melfi","","babysitter,friendship,neighbor,divorce,child of divorce","Nominated for 2 Golden Globes. Another 6 wins & 17 nominations.",64,7.3,"71,204",6.8,3.8,41676,170,132,38,79,78,"Bill Murray,Melissa McCarthy,Naomi Watts,Chris O'Dowd,Terrence Howard,Jaeden Lieberher,Kimberly Quinn,Lenny Venito,Nate Corddry,Dario Barosso,Donna Mitchell,Ann Dowd,Katharina Damm,Scott Adsit,Alyssa Ruland,Alexandra Fong,Greta Lee",6,19
"129","tt2179116",3,50.1666666666667,10,"THE KINGS OF SUMMER",0,"Comedy,Drama",0.505007,2013-05-31,0,93,"English",7.1,234,"Jordan Vogt-Roberts","Chris Galletta","runaway,high school,coming of age,teenagers,coming of age comedy","3 wins & 6 nominations.",61,7.2,"59,708",6.9,3.8,21918,111,84,27,77,76,"Nick Robinson,Gabriel Basso,Moisés Arias,Erin Moriarty,Nick Offerman,Megan Mullally,Alison Brie,Mary Lynn Rajskub,Angela Trimbur,Lili Reinhart,Marc Evan Jackson,Kumail Nanjiani,Hannibal Buress,Nathan Keyes,Austin Abrams,Thomas Middleditch",3,6
"130","tt2180411",3,56.625,7.33333333333333,"INTO THE WOODS",50000000,"Music,Family,Fantasy,Comedy",1.571664,2014-12-25,212902372,125,"English",5.6,952,"Rob Marshall","","witch,cinderella,prince,fairy tale,musical,princess,sondheim,curse,beanstalk,red riding hood,based on musical","Nominated for 3 Oscars. Another 11 wins & 69 nominations.",69,6,"98,963",6.6,3.2,95218,196,140,56,49,71,"Anna Kendrick,James Corden,Chris Pine,Johnny Depp,Emily Blunt,Meryl Streep,Lucy Punch,Christine Baranski,Daniel Huttlestone,MacKenzie Mauzy,Tammy Blanchard,Frances de la Tour,Billy Magnussen,Tracey Ullman,Lilla Crawford,Simon Russell Beale,Annette Crosbie,Richard Glover,Bhanu Alley,Neil Bradley",11,72
"131","tt2194499",2,53.875,11,"ABOUT TIME",0,"Comedy,Drama,Science Fiction",1.89083,2013-08-16,87100449,123,"English",7.7,1134,"Richard Curtis","Richard Curtis","london,father-son relationship,time travel","3 wins & 9 nominations.",55,7.8,"198,443",6.4,4,55997,140,97,43,81,69,"Rachel McAdams,Bill Nighy,Domhnall Gleeson,Tom Hollander,Margot Robbie,Lindsay Duncan,Lee Asquith-Coe,Vanessa Kirby,Lydia Wilson,Matthew C. Martino,Richard Cordery,Joshua McGuire,Will Merrick,Tom Hughes,Clemmie Dugdale,Harry Hadden-Paton,Mitchell Mullen,Lisa Eichhorn,Natasha Powell,Jenny Rainsford,Catherine Steadman,Tom Stourton,Tom Godwin,Philip Voss,Sophie Brown,Matilda Sturridge,Molly Seymour,Haruka Abe",3,9
"132","tt2209418",3,46.6666666666667,12.3333333333333,"BEFORE MIDNIGHT",3000000,"Romance,Drama",0.157759,2013-04-05,11176469,108,"English,ελληνικά,Français",7.2,298,"Richard Linklater","Richard Linklater,Julie Delpy,Ethan Hawke","hotel,airport,hotel room,greece,dream,greek,friends,author,writer,summer vacation,twin","Nominated for 1 Oscar. Another 19 wins & 57 nominations.",94,7.9,"93,256",8.7,4,36151,182,179,3,82,98,"Ethan Hawke,Julie Delpy,Seamus Davey-Fitzpatrick,Jennifer Prior,Charlotte Prior,Xenia Kalogeropoulou,Walter Lassally,Ariane Labed,Yiannis Papadopoulos,Athina Rachel Tsangari,Panos Koronis,Enrico Focardi,Manolis Goussias,Anouk Servera,Yota Argyropoulou,Serafeim Radis,John Sloss",19,58
"133","tt2224026",2,47.9375,4.5,"HOME",135000000,"Fantasy,Comedy,Animation,Science Fiction,Family",1.878245,2015-03-18,368871007,94,"English",6.9,889,"Tim Johnson","","friendship,spaceship,space,alien,alien invasion,alien friendship","2 wins & 7 nominations.",55,6.7,"68,495",5.3,3.7,55265,116,55,61,64,47,"Jim Parsons,Rihanna,Steve Martin,Jennifer Lopez,Matt Jones,Brian Stepanek,April Lawrence,Stephen Kearin,Brian Stepanek,Lisa Stewart,April Winchell",2,7
"134","tt2229499",9,52.7916666666667,15.5555555555556,"DON JON",6000000,"Comedy,Drama",1.12113,2013-07-26,0,90,"English",5.9,1017,"Joseph Gordon-Levitt","Joseph Gordon-Levitt","pornography,sex,sex addiction,male female relationship,internet porn,male masturbation,masturbation","1 win & 28 nominations.",66,6.6,"189,096",6.8,3.4,75673,185,149,36,58,81,"Joseph Gordon-Levitt,Scarlett Johansson,Julianne Moore,Tony Danza,Glenne Headly,Brie Larson,Rob Brown,Jeremy Luke,Paul Ben-Victor,Italia Ricci,Lindsey Broad,Amanda Perez,Sarah Dumont,Sloane Avery,Loanne Bishop,Arin Babaian,Arielle Reitsma,Rizwan Manji,Eva Mah,Nina Agdal,Jason Burnham,Johnny Ferrara,Tiffany Pulvino,Olia Voronkova,Sonni Brown,Antoinette Kalaj,Arayna Eison,Becky O'Donohue,Elena Kim,Tanya Mityushina,Craig Marks,Anne Hathaway,Channing Tatum,Meagan Good,Cuba Gooding Jr.,Alexis Texas,Sunny Lane,Devon,Cheyne Collins,Aletta Ocean,Kayden Kross,Jenny Hendrix,Anita Blond,Damien Michaels,Tori Black,Manuel Ferrara,Rebeca Linares,Mia Malkova,Jynx Maze,Dani Daniels,Isis Taylor,Bree Olson,Selena Rose,Bree Daniels,Gia Grace,Missy Stone,Stoya,Mark Ashley",1,28
"135","tt2245084",3,54.125,6.5,"BIG HERO 6",165000000,"Adventure,Family,Animation,Action,Comedy",6.417028,2014-10-22,652105443,102,"English",7.8,3591,"Don Hall,Chris Williams","","brother brother relationship,hero,talent,revenge,best friend,another dimension,robot,boy genius,hate,aftercreditsstinger,moral dilemma,3d,3d animation,teen superheroes,dead brother","Won 1 Oscar. Another 13 wins & 53 nominations.",74,7.9,"271,487",7.3,4.3,126544,196,174,22,91,89,"Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung,Damon Wayans Jr.,Génesis Rodríguez,James Cromwell,Alan Tudyk,Maya Rudolph,Abraham Benrubi,Katie Lowes,Billy Bush,Dan Gerson,Paul Briggs,Charlie Adler,Marcella Lentz-Pope,Charlotte Gulezian,David Shaughnessy,Kirk Baily,Reed Buck,June Christopher,Cam Clarke,Roy Conli,Cooper Cowgill,David Cowgill,Marlie Crisafulli,Terri Douglas,Jackie Gonneau,Nicholas Guest,Bridget Hoffman,Kelly Hoover,Leah Latham,James Taku Leung,Yuri Lowenthal,Tim Mertens,Yumi Mizui,Brian R. Norris,Sundra Oakley,Michael Powers,Lynwood Robinson,Shane Sweet,Josie Trinidad,Stan Lee,Dan Howell,Frank Welker",14,53
"136","tt2258345",2,41.625,0.5,"FADING GIGOLO",0,"Comedy",0.731412,2013-09-07,2681345,90,"English",5.8,142,"John Turturro","","gigolo,friendship,sexual fantasy,jewish,new york city,money problems,fling","2 wins & 1 nomination.",58,6.2,"19,142",5.9,3.1,7040,126,69,57,42,55,"John Turturro,Woody Allen,Vanessa Paradis,Liev Schreiber,Sharon Stone,Sofía Vergara,Bob Balaban,Max Casella,Aida Turturro,Eugenia Kuzmina",2,0
"137","tt2258685",1,50.8333333333333,3,"THE WORLD BEFORE HER",0,"Documentary",0.012928,2014-04-08,0,90,"English,हिन्दी",5.6,4,"Nisha Pahuja","Nisha Pahuja","hinduism,cultural difference,india,religious fundamentalism,beauty pageant,woman director","6 wins & 4 nominations.",77,7.6,"688",7.8,3.9,371,6,6,0,77,100,"Pooja Chopra,Marc Robinson,Ankita Shorey,Ruhi Singh,Prachi Trivedi",6,4
"138","tt2262227",6,53.953125,4.5,"BOOK OF LIFE",50000000,"Romance,Animation,Adventure,Comedy,Family,Fantasy",1.7504,2014-10-01,97437106,95,"English",7.3,469,"Jorge R. Gutierrez","Jorge R. Gutierrez,Douglas Langdale","love triangle,afterlife,day of the dead,bullfighting","Nominated for 1 Golden Globe. Another 2 wins & 27 nominations.",67,7.3,"44,602",7,3.9,48473,110,90,20,77,82,"Diego Luna,Channing Tatum,Zoe Saldana,Christina Applegate,Eugenio Derbez,Cheech Marin,Gabriel Iglesias,Ron Perlman,Kate del Castillo,Ana de la Reguera,Anjelah Johnson,Dan Navarro,Ice Cube,Héctor Elizondo,Danny Trejo,Carlos Alazraqui,Emil-Bastien Bouffard,Elias Garza,Genesis Ochoa,Plácido Domingo,Grey Griffin,Trey Bumpass,Miguel Sandoval,Ben Gleib,Ricardo El Mandril Sanchez,Ishan Sharma,Jorge R. Gutierrez",2,28
"139","tt2267998",9,52.9027777777778,10.1111111111111,"GONE GIRL",61000000,"Mystery,Thriller,Drama",4.124803,2014-10-01,369330363,145,"English",7.9,3250,"David Fincher","","falsely accused person,based on novel,marriage crisis,disappearance,cheating husband,missing person,search party,criminal lawyer,wife murder,murder suspect,missing wife","Nominated for 1 Oscar. Another 64 wins & 169 nominations.",79,8.1,"555,523",8,4.1,124775,297,262,35,87,88,"Ben Affleck,Rosamund Pike,Tyler Perry,Neil Patrick Harris,Missi Pyle,Patrick Fugit,Kim Dickens,Casey Wilson,Kathleen Rose Perkins,Emily Ratajkowski,Scoot McNairy,Boyd Holbrook,Lola Kirke,Carrie Coon,Sela Ward,Lee Norris,David Clennon,Lisa Banes,Jamie McShane,Leonard Kelly-Young,Pete Housman,Lynn A. Freedman,Mark Atteberry,Darin Cooper,Kate Campbell,Brett Leigh,Antonio St. James,Lauren Glazier,Julia Prud'homme,Cooper Thornton,Casey Ruggieri,Cyd Strittmatter,Ashley Didion,Lexis Nutt,L.A. Williams,Blake Sheldon,Sean Guse,Ricky Wood,Fred Cross,Scott Takeda,Donna Rusch,Kathy Sweeney-Meadows,Mark T Anderson,Marc Abbink,Christina Alex,Samuel Baca,Bill Blair,Thomas R. Baker,Gregoer Boru,Will C.,Caroline Clements,Nancy DeMars,Davina Joy,Michael Kelly,Elester Latham,Aaron Massey,Orion McCabe,Roz McHenry,Bryan McKinley,Teebone Mitchell,Justin Nesbitt,Mark Parrish,Jaclyn Rose,Sahlima,Joel Shock,Robert Tarpinian,Tracy Weisert",64,170
"140","tt2268016",5,51.75,9.4,"MAGIC MIKE XXL",14800000,"Comedy,Drama,Music",1.754314,2015-07-01,122413057,115,"English",6.3,435,"Gregory Jacobs","Reid Carolin","male friendship,strip club,road trip,strip tease,strip","2 wins & 1 nomination.",60,5.7,"36,988",5.8,3.4,34580,204,128,76,56,63,"Channing Tatum,Matt Bomer,Joe Manganiello,Kevin Nash,Adam Rodríguez,Gabriel Iglesias,Amber Heard,Donald Glover,Andie MacDowell,Elizabeth Banks,Jada Pinkett Smith,Michael Strahan,Brandon Cyrus,Carrie Anne Hunt,Lindsey Moser,Juan Piedrahita",2,0
"141","tt2278388",7,53.5892857142857,19.2857142857143,"GRAND BUDAPEST HOTEL",30000000,"Comedy,Drama",2.521993,2014-02-26,174600318,99,"English,Français",7.9,2374,"Wes Anderson","","hotel,painting,wartime,gunfight,theft,mentor protégé relationship,european,hotel lobby,renaissance painting,first person narration","Won 4 Oscars. Another 121 wins & 213 nominations.",88,8.1,"466,623",8.4,4.1,94200,264,242,22,86,92,"Ralph Fiennes,Tony Revolori,F. Murray Abraham,Mathieu Amalric,Adrien Brody,Willem Dafoe,Jeff Goldblum,Harvey Keitel,Jude Law,Bill Murray,Edward Norton,Saoirse Ronan,Jason Schwartzman,Léa Seydoux,Tilda Swinton,Tom Wilkinson,Owen Wilson,Florian Lukas,Bob Balaban,Fisher Stevens,Wallace Wolodarsky,Waris Ahluwalia,Larry Pine,Karl Markovics,Volker Michalowski,Daniel Steiner,Hendrik von Bültzingslöwen,Lisa Kreuzer,Rainer Reiners,Sabine Urig,Claudia Jung,Matthias Matschke,Philipp Sonntag,Hans Martin Stier,Giselda Volodi,Neal Huff,Steffen Scheumann,Milton Welsh,Piet Paes,Michaela Caspar,Heike Hanold-Lynch,Roy Macready,Carl Sprague,Golo Euler,Roman Berger,Michael Benthin,Lucas Hedges,Wolfgang Ceczor,Georg Tryphon,Gabriel Rush,Hannes Wegener,Gerald Sullivan,Ben Howard,Marko Dyrlich",125,213
"142","tt2278871",18,53.1102941176471,30.0588235294118,"BLUE IS THE WARMEST COLOR",4300000,"Romance,Drama",0.689349,2013-10-09,10165694,179,"Français,English",7.3,503,"Abdellatif Kechiche","","france,female nudity,homophobia,infidelity,artist,birthday party,painting,class,love,lesbian couple,unrequited love,gay interest,coming of age,lesbian,teenage girl,character name in title,school,sexual attraction,student,lust,park,gay bar,art gallery,separation,teenage love,based on graphic novel,heartbreak,gay club,sexual desire,teenage sexuality,no opening credits,high school student,sexual awakening,social class,blue hair,actress shares first name with character","Nominated for 1 Golden Globe. Another 83 wins & 92 nominations.",88,7.8,"90,085",8.2,4.1,22521,166,150,16,85,90,"Léa Seydoux,Adèle Exarchopoulos,Catherine Salée,Jeremie Laheurte,Aurélien Recoing,Salim Kechiouche,Sandor Funtek,Mona Walravens,Benjamin Siksou,Alma Jodorowsky,Anne Loiret,Benoît Pilot,Fanny Maurin,Maelys Cabezon,Samir Bella",83,93
"143","tt2281587",4,50.375,13.5,"MUPPETS MOST WANTED",50000000,"Comedy,Adventure,Crime,Family",0.626706,2014-03-20,80383113,112,"Deutsch,English",6.2,205,"James Bobin","","musical,the muppets","3 wins & 9 nominations.",61,6.5,"23,936",6.8,3.5,64883,174,137,37,59,79,"Ricky Gervais,Ty Burrell,Tina Fey,Steve Whitmire,Eric Jacobson,Dave Goelz,Bill Barretta,Matt Vogel,Peter Linz,Tom Hiddleston,Salma Hayek,Ray Liotta,Kenneth Collard,Pamela Betsy Cooper,James Pasierbowicz,Richard Herdman,David Rudman,Luke Howard,Pete Meads,Ricky Rajpal,Danny Trejo,Stanley Tucci,Jemaine Clement,Zach Galifianakis,Tom Hollander,Toby Jones,Frank Langella,James McAvoy,Chloë Grace Moretz,Miranda Richardson,Saoirse Ronan,Til Schweiger,Russell Tovey,Christoph Waltz,Christoph Waltz,Hugh Bonneville,Mackenzie Crook,Tony Bennett,Andrés Cantor,Sean Combs,Rob Corddry,Lady Gaga,Josh Groban,Ross Lynch,Aleksandar Mikić,Fleur Poad,Dylan Postl,Usher Raymond,Louise Gold,Nigel Plaskitt,Mak Wilson,Warrick Brownlow-Pike,David Covarrubias,Don Austen,William Banyard,Daisy Beattie,Sue Beattie,Lynn Robertson Bruce,Brian Jones,Céline Dion",3,9
"144","tt2287170",4,54.43125,4.5,"MAN FROM RENO",0,"Mystery,Drama,Crime,Thriller",0.008592,2015-03-27,0,111,"English,日本語",5.6,5,"Dave Boyle","Dave Boyle,Joel Clark,Michael Lerman","san francisco,japanese,extramarital affair,neo-noir","3 wins & 4 nominations.",69,6.8,"1,160",7.2,4,582,32,30,2,82,94,"Ayako Fujitani,Pepe Serna,Kazuki Kitamura,Hiroshi Watanabe,Tetsuo Kuramochi,Elisha Skorman,Masami Kosaka,Rome Kanda",3,4
"145","tt2293640",5,50.45,14,"MINIONS",74000000,"Family,Animation,Adventure,Comedy",8.440775,2015-06-17,1156730962,91,"English",6.6,2606,"Kyle Balda,Pierre Coffin","Brian Lynch","assistant,aftercreditsstinger,duringcreditsstinger,evil mastermind,minions,3d","Nominated for 1 BAFTA Film Award. Another 16 nominations.",56,6.4,"135,756",5.8,3.3,134953,196,110,86,49,56,"Sandra Bullock,Jon Hamm,Michael Keaton,Allison Janney,Steve Coogan,Jennifer Saunders,Geoffrey Rush,Steve Carell,Pierre Coffin,Katy Mixon,Michael Beattie,Hiroyuki Sanada,Dave Rosenbaum,Alex Dowding,Paul Thornley,Kyle Balda",0,17
