"","imdb_id","num_of_shows","attendees_per_show","avg_nth_day","name","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","award_wins","award_nominations"
"90","tt1647668",3,19.5416666666667,2.33333333333333,"MILLION DOLLAR ARM",25000000,"Drama",0.631639,2014-05-09,38307627,124,"हिन्दी,English",6.5,163,"Craig Gillespie","","baseball,sport,duringcreditsstinger,sports film","1 win & 2 nominations.",56,7.1,"35,279",6,3.7,35422,134,84,50,69,63,"Jon Hamm,Bill Paxton,Lake Bell,Suraj Sharma,Aasif Mandvi,Madhur Mittal,Pitobash,Alan Arkin,Bar Paly,Al Sapienza,Tzi Ma,Allyn Rachel,Ravi Naidu,Gabriela Lopez",1,2
"91","tt1650554",6,23.45,3.2,"KICK ASS 2",28000000,"Action,Adventure,Crime",2.222758,2013-07-17,29000000,103,"English",6.3,1339,"Jeff Wadlow","","crime fighter,secret identity,marvel comic,superhero,aftercreditsstinger,teen superheroes","1 win & 7 nominations.",41,6.6,"200,427",4.8,3.5,112048,191,59,132,57,31,"Aaron Taylor-Johnson,Chloë Grace Moretz,Christopher Mintz-Plasse,Clark Duke,Jim Carrey,Lindy Booth,Donald Faison,Steven Mackintosh,Monica Dolan,Morris Chestnut,Claudia Lee,Amy Anzel,Augustus Prew,Mary Kitchen,Garrett M. Brown,Lyndsy Fonseca,Yancy Butler,John Leguizamo,Robert Emms,Ella Purnell",1,7
"92","tt1655441",4,14.5625,2.5,"THE AGE OF ADALINE",25000000,"Fantasy,Drama,Romance",2.869539,2015-04-16,42629776,112,"English",7.4,969,"Lee Toland Krieger","","san francisco,immortality,love,forever","7 nominations.",51,7.2,"90,498",5.5,3.7,37783,139,76,63,67,55,"Blake Lively,Michiel Huisman,Harrison Ford,Ellen Burstyn,Kathy Baker,Amanda Crew,Lynda Boyd,Richard Harmon,Fulvio Cecere,Anjali Jay,Hiro Kanagawa,Peter J. Gray,Izabel Pearce,Cate Richardson,Jane Craven,Noel Johansen,Aaron Craven,Primo Allon,Darren Dolynski,Chris William Martin,Mark Ghanimé,Shaker Paleja,Daniel Bacon,Barclay Hope,Robert Moloney,Lane Edwards,Hugh Ross,Toby Levins,Anthony Ingruber,Keith McCafferty,Serge Houde,Alison Wandzura,Demord Dann,Grace Chin,Dee Jay Jackson",0,7
"93","tt1658801",4,9.53125,1.5,"FREEHELD",7000000,"Romance,Drama",0.327139,2015-09-13,573335,103,"English",6.9,52,"Peter Sollett","","new jersey,equality,lesbian couple,cancer","1 win & 5 nominations.",50,6.5,"5,076",5.6,3.4,3178,122,58,64,53,47,"Julianne Moore,Ellen Page,Steve Carell,Michael Shannon,Luke Grimes,Josh Charles,Mary Birdsong,Dennis Boutsikaris,Skipp Sudduth,Jeannine Kaspar,Tom McGowan,Kevin O'Rourke,Stink Fisher,Gabriel Luna,Anthony DeSando,William Sadler,Adam LeFevre,Kelly Deadmon,Traci Hovel,Mina Sundwall,Julie Reiber,Karl Jacob,Jess Jacobs,Portia Reiners,Suzanne Savoy,Susan Merson,Oliver Solomon,Mary Joy,Robbie Tann",1,5
"94","tt1659337",9,26.0555555555556,8.33333333333333,"PERKS OF BEING A WALLFLOWER",13000000,"Drama,Romance",1.377625,2012-09-20,33400000,102,"English",7.6,1453,"Stephen Chbosky","","shyness,secret,kiss,freshman,coming of age,teenage boy,voice over narration,high school senior,first love,aunt nephew relationship,santa hat,gay character,gay teenager,aunt nephew incest,based on young adult book","18 wins & 48 nominations.",67,8,"347,058",7.4,4.2,136565,152,130,22,89,86,"Logan Lerman,Emma Watson,Ezra Miller,Paul Rudd,Nina Dobrev,Mae Whitman,Erin Wilhelmi,Johnny Simmons,Joan Cusack,Melanie Lynskey,Kate Walsh,Julia Garner,Nicholas Braun,Tom Savini,Dylan McDermott",18,48
"95","tt1661199",9,21.1640625,7,"CINDERELLA",95000000,"Romance,Fantasy,Family,Drama",5.033136,2015-03-12,542351353,112,"Français",6.8,1257,"Kenneth Branagh","","cinderella,magic,fairy tale,princess,shoe,retelling,walt disney","Nominated for 1 Oscar. Another 7 wins & 26 nominations.",67,7,"101,582",7.1,3.9,75955,211,176,35,78,83,"Lily James,Cate Blanchett,Richard Madden,Helena Bonham Carter,Holliday Grainger,Sophie McShera,Hayley Atwell,Stellan Skarsgård,Nonso Anozie,Derek Jacobi,Ben Chaplin,Laurie Calvert,Leila Wong,Rob Brydon,Eloise Webb,Gareth Mason,Nari Blair-Mangat,Richard McCabe,Adetomiwa Edun,Jana Perez,Alex MacQueen,Tom Edden,Paul Hunter,Joshua McGuire,Matthew Steer,Mimi Ndiweni,Laura Elsworthy,Ella Smith,Ann Davies,Gerard Horan,Katie West,Daniel Tuite,Anjana Vasan,Stuart Neal,Joseph Kloska,Andy Apollo,Jonny Owen-Last,Michael Jenn,Josh O'Connor,Andrew Fitch,Sean Francis George,Greg Lockett,Bhanu Alley,Elina Alminas,Scherrikar Bell,Francesca Bennett,Sophie-Anna Brough,Arielle Campbell,Janet Dawe,Robert J. Fraser,Melissa Galloway,Monique Geraghty,Riley Halden,John W.G. Harley,Ant Henson,Rajesh Kalhan,Sayed Kassem,Joe Kennard,Victoria Ann Kenway,Alex Marek,Barrie Martin,Henry McCook,João Costa Menezes,Bronwyn Pearson,Gino Picciano,Jd Roth-round,Julian Seager,Sarah Sharman,Drew Sheridan-Wheeler,Peter Stacey,Zizi Strallen,Tom Swacha,Georgie-May Tearle,Dolapo Umar,Charlotte Worwood,Elliott Wright,Craig Mather,Alex Gillison",7,27
"96","tt1663662",5,25.35,6,"PACIFIC RIM",180000000,"Action,Science Fiction,Adventure",1.968037,2013-07-11,407602906,131,"English",6.7,3279,"Guillermo del Toro","","dystopia,giant robot,giant monster,apocalypse,imax,duringcreditsstinger","Nominated for 1 BAFTA Film Award. Another 4 wins & 42 nominations.",64,7,"377,672",6.7,3.9,191692,262,187,75,77,71,"Idris Elba,Charlie Hunnam,Charlie Day,Ron Perlman,Burn Gorman,Rinko Kikuchi,Max Martini,Robert Maillet,Robert Kazinsky,Larry Joe Campbell,Brad William Henke,Clifton Collins, Jr.,Diego Klattenhoff,Santiago Segura,Jane Watson,Jung-Yul Kim,Heather Doerksen,Joshua Peace",4,43
"97","tt1673697",13,24.4772727272727,9,"THE SAPPHIRES",0,"Comedy,Drama",0.135389,2012-08-08,0,103,"English",6.4,42,"Wayne Blair","Keith Thompson,Tony Briggs","vietnam war,musical,biography,based on true story,girl group,indigenous australians,australian aborigine,mother child separation,stolen generation","25 wins & 25 nominations.",67,7.1,"10,437",6.9,3.8,13167,131,119,12,76,91,"Chris O'Dowd,Deborah Mailman,Jessica Mauboy,Shari Sebbens,Miranda Tapsell",25,25
"98","tt1690953",16,25.7142857142857,13.5,"DESPICABLE ME 2",76000000,"Animation,Comedy,Family",1.173872,2013-06-25,970761885,98,"English",7,3203,"Pierre Coffin,Chris Renaud","","secret agent,bakery,falling in love,father daughter relationship,duringcreditsstinger,first date,minions,3d","Nominated for 2 Oscars. Another 12 wins & 63 nominations.",62,7.5,"282,972",6.6,4.2,368554,172,126,46,85,73,"Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove,Russell Brand,Ken Jeong,Steve Coogan,Elsie Kate Fisher,Dana Gaier,Moisés Arias,Nasim Pedrad,Kristen Schaal,Pierre Coffin,Chris Renaud,Nickolai Stoilov,Vanessa Bayer,Ava Acres,Lori Alan,Jack Angel,Eva Bella,Georgia Cook,John Cygan,Debi Derryberry,Jess Harnell,Danny Mann,Mona Marshall,Mickie McGowan,Mason McNulty,Alec Medlock,Laraine Newman,Jan Rabson,Andre Robinson,Katie Silverman,Casey Simpson,Claira Nicole Titman,Jim Ward,April Winchell,Bailey Gambertoglio,Sherry Lynn",12,65
"99","tt1700845",3,6,0.5,"THE INVISIBLE WOMAN",0,"Drama,Romance",0.347926,2013-12-25,1234254,111,"English",5.6,35,"Ralph Fiennes","","biography,charles dickens","Nominated for 1 Oscar. Another 1 win & 7 nominations.",75,6.1,"6,779",6.8,3.1,6701,142,108,34,44,76,"Ralph Fiennes,Felicity Jones,Joanna Scanlan,Kristin Scott Thomas,Tom Hollander,Michelle Fairley,John Kavanagh,Amanda Hale,Perdita Weeks,Tom Burke,Richard McCabe,David Collings,James Michael Rankin,Charlotte Hope,Michael Marcus,Laurence Spellman,Jonathan Harden,Christos Lawton,Claire Daly",1,8
"100","tt1706620",14,29.6730769230769,46.0769230769231,"Snowpiercer",39200000,"Action,Science Fiction,Drama",1.654648,2013-08-01,86758912,126,"English,Français,日本語,한국어/조선말",6.7,1589,"Bong Joon-ho ","","father-son relationship,child labour,brothel,winter,allegory,bridge,post-apocalypse,dystopia,hijacking of train,based on comic,dam,rifle,gore,tragedy,disaster,train crash,pregnant,blood,f word,train,based on comic book,violence,splatter,dead woman,prosthetic arm,based on graphic novel,guilt,dead man,shoe,whispering,revolt,running out of ammo,screaming in pain,duplicity,torturing,starvation,tunnel,social class,rebelliousness,pessimist,population control,perpetual winter,city ruin,opening a door,matches,frozen arm","19 wins & 94 nominations.",84,7,"178,659",8.1,3.7,55643,211,200,11,72,95,"Chris Evans,Kang-ho Song,Ed Harris,John Hurt,Tilda Swinton,Jamie Bell,Octavia Spencer,Ewen Bremner,Ko Ah-Sung,Alison Pill,Luke Pasqualino,Vlad Ivanov,Adnan Haskovic,Emma Levie,Steve Park,Clark Middleton,Marcanthonee Reis,Paul Lazar,Tómas Lemarquis,Kenny Doughty,Robert Russell,Magdaléna Weigertová,Jim High,Peter Hallin,Haruna Honcoopova,Ana Braun,Griffin Seymour,Tyler Williams,Luna Sophia Bar-Cohen,Sean Renwick,Karel Veselý,Park Sungtaek,Brian Foley,Kendrick Ong,Seisuke Tsukahara,Tomáš Diankiška,Miroslav Navrátil,Huh Chan,Lucie Burianová,Dana Green,Jonny Loquasto,Parry Shen,Joseph Bertot,Eunkyung Song,Dana Green",19,94
"101","tt1707386",10,23.1547619047619,3,"LES MISERABLES",61000000,"Drama,Music,Romance",0.891683,2012-12-18,441809770,157,"English",7,1154,"Tom Hooper","","france,robbery,brothel,mayor,star,musical,arrest,army,rebellion,wedding,falling in love,corpse,parole,convict,girl disguised as boy","Won 3 Oscars. Another 80 wins & 169 nominations.",63,7.6,"242,092",6.9,4,264093,230,159,71,79,69,"Hugh Jackman,Russell Crowe,Anne Hathaway,Amanda Seyfried,Sacha Baron Cohen,Helena Bonham Carter,Eddie Redmayne,Aaron Tveit,Samantha Barks,Daniel Huttlestone,Cavin Cornwall,Josef Altin,David Hawley,Adam Jones,John Barr,Tony Rohr,Richard Dixon,Andy Beckwith,Colm Wilkinson,Stephen Bent,Georgie Glen,Heather Chasen,Paul Thornley,Paul Howell,Stephen Tate,Michael Jibson,Kate Fleetwood,Hannah Waddingham,Clare Foster,Kirsty Hoiles,Jenna Boyd,Alice Fearn,Alison Tennant,Marilyn Cutts,Cathy Breeze,John Albasiny,Bertie Carvel,Tim Downie,Andrew Havill,Dick Ward,Nicola Sloane,Daniel Evans,David Stoller,Ross McCormack,Jaygann Ayeh,Adrian Scarborough,Frances Ruffelle,Lynne Wilmot,Charlotte Spencer,Julia Worsley,Keith Dunphy,Ashley Artus,John Surman,David Cann,James Simmons,Polly Kemp,Ian Pirie,Adam Pearce,Julian Bleach,Marc Pickering,Isabelle Allen,Natalya Wallace,Phil Snowden,Hadrian Delacey,Lottie Steer,Sam Parks,Mark Donovan,Lewis Kirk,Leighton Rafferty,Peter Mair,Jack Chissick,Dianne Pilkington,Robyn North,Norma Atallah,Patrick Godfrey,Mark Roper,Paul Leonard,Miles Roughley,Cameron Strefford,Alfie Davis,Joseph West,Joel Phillimore,Jacqueline Dankworth,Amelia Jefford,Chris Barnes,Richard Cordery,Killian Donnelly,Fra Fee,Gabriel Vick,George Blagden,Hugh Skinner,Stuart Neal,Alistair Brammer,Iwan Lewis,Katy Secombe,Hadley Fraser,Linzi Hateley,Gemma Wardle,Gina Beck,Katie Hall,Lisa Hull,Andrea Deck,Jessica Duncan,Kerry Ingram,John Warnaby,Mike Sarne,Freya Parks,Richard Bremmer,Alexander Brooks,Eleanor Bruce,Emma Dukes,Stephen Matthews,Peter Saracen,Sebastian Sykes,Phil Zimmerman,Bessie Carter,Helen Cotterill,Tricia Deighton,Mandy Holliday,Charlotte Hope,Jackie Marks,Sara Pelosi,Mary Roscoe,Amelia Scaramucci,Caroline Sheen,Rachael Archer,Lorna Brown,Antonia Clarke,Mary Cormack,Sonya Cullingford,Holly Dale Spencer,Amy Griffiths,Fania Grigoriou,Amanda Henderson,Alexia Khadime,Luisa Lazzaro,Gemma O'Duffy,Rosa O'Reilly,Amy Ellen Richardson,Olivia Rose-Aaron,Robyn Miranda Simpson,Rachel Stanley,Nancy Sullivan,Rebecca Sutherland,Tabitha Webb,Gerard Bentall,Tony Bignell,Michael Cahill,Richard Colson,Kerry Ellis,Simon Fisher-Becker,Sarah Flind,Kelly-Anne Gower,James Greene,Nick Holder,Chris Howell,Alison Jiear,Terence Keely,Martin Marquez,Sally Mates,Jeff Nicholson,Adam Searles,Simon Shorten,Juliet Alderdice,Sean Buckley,Valerie Cutko,Spike Grimsey,Matt Harrop,Georgina Jackson,Perry Millward,Phil Philmar,Joyce Springer,Julie Stark,Dominic Applewhite,Matthew Corner,Andy Coxon,Jonathan Dudley,Rhidian Marc,Chris Milford,Jamie Muscato,Joseph Peters,David Roberts,Stevee Davies,Jonny Purchase,Matt Seadon Young,Jos Slovick,Samuel J. Weir,Sophie Huchinson,Ella Hunt,Claire Machin,Brenda Moore,Mischa Purnell,Annette Yeo,Josephine Darvill-Mills,Jennifer Essex,Vicky Evans,Edward Lewis French,Nigel Garton,Lynn Jezzard,Nicholas Keegan,Steve Kirkham,Vanessa Lee Hicks,Ian Parsons,Gemma Payne,Clinten Pearce,Claire Piquemal,Aaron Sillis,Ian Waller",83,169
"102","tt1714206",8,20.46875,9.5,"SPECTACULAR NOW",2500000,"Comedy,Drama,Romance",1.11526,2013-08-02,6854611,95,"English",6.9,537,"James Ponsoldt","","alcoholism,coming of age,teen,high school senior,based on young adult book","10 wins & 30 nominations.",82,7.1,"103,626",7.8,3.8,37078,151,140,11,76,93,"Miles Teller,Shailene Woodley,Brie Larson,Masam Holden,Dayo Okeniyi,Kyle Chandler,Jennifer Jason Leigh,Nicci Faires,Ava London,Whitney Goin,Andre Royo,Bob Odenkirk,Mary Elizabeth Winstead,Levi Miller,E. Roger Mitchell,Kaitlyn Dever,Gary Weeks,Logan Mack,Valerie Payton,Christopher Nathan Miller,Troy Willis,Mike Hickman,Whitney Christopher King,Wayne Dean,Doug Haley,Keith Silverstein,Alex D'Lerma,Dina Sherman,Karen Strassman",10,30
"103","tt1714915",16,32.6796875,28.75,"ONLY LOVERS LEFT ALIVE",7000000,"Drama,Horror,Romance",0.520086,2013-12-12,0,123,"Türkçe,العربية,English,Français",7.1,300,"Jim Jarmusch","Jim Jarmusch","vampire,night,musician,love,blood,contamination","9 wins & 38 nominations.",79,7.3,"60,047",7.4,3.7,20418,167,143,24,74,86,"Tom Hiddleston,Tilda Swinton,Mia Wasikowska,John Hurt,Anton Yelchin,Slimane Dazi,Jeffrey Wright,Cody Stauber,Ali Amine",9,38
"104","tt1723121",5,14.05,2,"WE'RE THE MILLERS",37000000,"Comedy,Crime",2.30108,2013-08-07,269994119,110,"English",6.9,1696,"Rawson Marshall Thurber","","mexico,police,gang,drug smuggling,drug,family","3 wins & 14 nominations.",44,7,"313,575",5.5,3.8,159797,149,70,79,72,47,"Jason Sudeikis,Jennifer Aniston,Will Poulter,Emma Roberts,Ed Helms,Nick Offerman,Thomas Lennon,Kathryn Hahn,Molly C. Quinn,Tomer Sisley,Matthew Willig,Luis Guzmán,Mark L. Young,Ken Marino,Laura-Leigh,Vickie Eng,Matt Cornwell",3,14
"105","tt1727388",14,20.9375,11.6666666666667,"THE WAY WAY BACK",4600000,"Comedy,Drama",0.159739,2013-06-06,23198652,103,"English",7.1,427,"Jim Rash,Nat Faxon","Nat Faxon,Jim Rash","shyness,beach,bicycle,conversation,friendship,step father,vacation,job,neighbor,summer,water park,teenagers,awkwardness","5 wins & 30 nominations.",68,7.4,"114,509",7.3,4,54829,171,145,26,84,85,"Liam James,Steve Carell,Toni Collette,AnnaSophia Robb,Sam Rockwell,Allison Janney,Maya Rudolph,Amanda Peet,Rob Corddry,Nat Faxon,Jim Rash,Zoe Levin,River Alexander",5,30
"106","tt1731141",11,26.35,12.7,"ENDER'S GAME",110000000,"Science Fiction,Action,Adventure",2.251402,2013-10-23,125537191,114,"English",6.6,1432,"Gavin Hood","","based on novel,intolerance,chosen one,child prodigy,futuristic,space,alien invasion,military school,sci-fi action,morality tale,based on young adult book","1 win & 6 nominations.",51,6.7,"183,100",6,3.6,117698,200,120,80,65,60,"Asa Butterfield,Harrison Ford,Hailee Steinfeld,Abigail Breslin,Ben Kingsley,Viola Davis,Aramis Knight,Suraj Partha,Moisés Arias,Khylin Rhambo,Jimmy 'Jax' Pinchak,Conor Carroll,Nonso Anozie,Stevie Ray Dallimore,Andrea Powell,Brandon Soo Hoo,Han Soto,Tony Mirrcandani",1,6
"107","tt1731697",2,15.5833333333333,0.5,"LORDS OF SALEM",1500000,"Horror,Thriller",0.475064,2012-09-10,1165882,101,"English",4.5,95,"Rob Zombie","Rob Zombie","witch,coven,salem massachusetts,satanic","1 win & 3 nominations.",57,5.1,"20,103",5.3,2.5,13654,58,26,32,30,45,"Sheri Moon Zombie,Bruce Davison,Jeff Daniel Phillips,Judy Geeson,Meg Foster,Patricia Quinn,Ken Foree,Dee Wallace,María Conchita Alonso,Sid Haig,Michael Berryman,Barbara Crampton,Andrew Prine,Michael Shamus Wiles,Torsten Voges,Suzanne Voss,Ernest Lee Thomas,Lisa Marie,Richard Fancy,Maria Olsen",1,3
"108","tt1758830",8,20.5,3.6,"THIS IS 40",35000000,"Comedy",0.78284,2012-12-20,88058786,134,"English",5.5,646,"Judd Apatow","","family relationships,claim in title,singing in a car,duringcreditsstinger,real life mother and daughter playing mother and daughter","2 wins & 10 nominations.",59,6.2,"103,092",5.9,3.3,95549,211,108,103,50,51,"Paul Rudd,Leslie Mann,Jason Segel,Maude Apatow,Megan Fox,Lena Dunham,Melissa McCarthy,Charlyne Yi,John Lithgow,Robert Smigel,Albert Brooks,Chris O'Dowd,Annie Mumolo,Billie Joe Armstrong,Iris Apatow,Michael Ian Black,Wyatt Russell,Tom Yi,Tim Bagley,Ava Sambora,Graham Parker,Megan Grano,Derek Basco,Lynne Alana Delaney",2,10
"109","tt1762399",6,22.5833333333333,5.33333333333333,"WALKING WITH DINOSAURS",80000000,"Animation,Family,Adventure",0.740501,2013-12-18,126546518,87,"English",5,83,"Neil Nightingale","John Collee","dinosaur,3d","1 nomination.",37,5.2,"8,856",4.4,3,26076,71,17,54,41,24,"Charlie Rowe,Justin Long,Karl Urban,Angourie Rice,John Leguizamo,Skyler Stone,Tiya Sircar,Clay Savage,Michael Leone,Mary Mouser,Katie Silverman,Madison Moellers",0,0
"110","tt1764234",4,13.7916666666667,3.25,"KILLING THEM SOFTLY",15000000,"Crime,Thriller",0.693104,2012-09-20,37930465,97,"English",5.7,435,"Andrew Dominik","","poker,gambling,robbery,based on novel,hitman,economy,murder,mob,blood,hit,gangster,criminal","3 wins & 8 nominations.",64,6.2,"110,951",6.8,3,121006,215,159,56,44,74,"Brad Pitt,Scoot McNairy,James Gandolfini,Ray Liotta,Ben Mendelsohn,Richard Jenkins,Vincent Curatola,Sam Shepard,Slaine,Max Casella,Trevor Long,Linara Washington",3,8
"111","tt1772341",12,15.4907407407407,6.44444444444444,"WRECK-IT RALPH",165000000,"Family,Animation,Comedy,Adventure",1.360031,2012-11-01,471222889,108,"English",7,3283,"Rich Moore","","support group,product placement,bullying,racing,arcade,character name in title,medal,self esteem,curiosity,precocious child,aftercreditsstinger,duringcreditsstinger,first person shooter,glitch,carefree,video gamer,q*bert,interrupted wedding,social reject","Nominated for 1 Oscar. Another 33 wins & 40 nominations.",72,7.8,"267,679",7.5,4.1,236739,170,147,23,86,87,"John C. Reilly,Sarah Silverman,Jane Lynch,Jack McBrayer,Jamie Elman,Adam Carolla,Alan Tudyk,Mindy Kaling,Joe Lo Truglio,Ed O'Neill,Dennis Haysbert,Edie McClurg,Jess Harnell,Rachael Harris,Skylar Astin,Roger Craig Smith,Kyle Hebert,Reuben Langdon,Gerald C. Rivers,Maurice LaMarche,John DiMaggio,Rich Moore,Raymond S. Persi,Horatio Sanz,Stefanie Scott,Katie Lowes,Josie Trinidad,Cymbre Walk,Tucker Gilmore,Brandon Scott,Tim Mertens,Kevin Deters,Martin Jarvis,Brian Kesinger,Phil Johnston,Jamie Sparer Roberts,Ava Acres,Isabella Acres,Bob Bergen,David Boat,Mike Carlsen,Reed Buck,David Cowgill,Jim Cummings,Elizabeth Daily,Debi Derryberry,Terri Douglas,Sandy Fox,Eddie Frierson,Earl Ghaffari,Emily Hahn,Jennifer Hale,Daniel Kaz,Dave Kohut,Lauren MacMullan,Mona Marshall,Scott Menville,Laraine Newman,Paul Pape,Lynwood Robinson,Trenton Rogers,Jadon Sand,Kath Soucie,April Stewart,Fred Tatasciore,Jennifer Christine Vera",33,41
"112","tt1776086",3,15.25,1.33333333333333,"BETTIE PAGE REVEALS ALL",0,"Documentary",0.272885,2013-11-22,0,101,"English",6.8,9,"Mark Mori","Doug Miller","biography,pin-up","1 win.",64,7.1,"1,031",6.6,3.5,1608,36,26,10,61,72,"Bettie Page,Dita Von Teese,Hugh M. Hefner,Rebecca Romijn,Tricia Helfer,Tempest Storm,Bunny Yeager,Mamie Van Doren,Paula Klaw,Naomi Campbell,Irving Klaw,Perez Hilton,Laetitia Casta,Lady Gaga,Shalom Harlow,Christina Aguilera",1,0
"113","tt1785612",3,16.9166666666667,2.66666666666667,"THE PUNK SINGER",0,"Documentary",0.030554,2013-11-29,0,80,"English",7.4,16,"Sini Anderson","","woman director","1 win & 5 nominations.",75,7.4,"2,065",7.5,3.9,3371,54,48,6,82,89,"Kathleen Hanna,Adam Horovitz,Joan Jett,Jennifer Baumgardner,Johanna Fateman,Carrie Brownstein,JD Samson,Corin Tucker,Kim Gordon",1,5
"114","tt1790885",8,16.1666666666667,6.71428571428571,"ZERO DARK THIRTY",40000000,"Thriller,Drama,History",1.305152,2012-12-19,132820716,157,"English,العربية",6.5,1144,"Kathryn Bigelow","Mark Boal","assassination,cia,hotel,terrorist,prisoner,car dealer,mossad,van,iraq,pakistan,osama bin laden,man hunt,navy seal,f word,shot in the head,gunfight,raid,text message,monkey,dog,special forces,military,area 51,female lead,terrorist group,torturing,al qaeda,prison camp,water torture,male tied up,suicide bombing,woman director,ex special forces,post 9/11,helicopter crash,islamabad,no title at beginning,2010s","Won 1 Oscar. Another 84 wins & 167 nominations.",95,7.4,"214,536",8.6,4,195670,264,244,20,80,92,"Jessica Chastain,Jason Clarke,Mark Strong,Joel Edgerton,Chris Pratt,Kyle Chandler,Edgar Ramírez,Mark Duplass,Scott Adkins,Jennifer Ehle,Ricky Sekhon,Reda Kateb,Harold Perrineau,Jeremy Strong,J.J. Kandel,James Gandolfini,Stephen Dillane,John Schwab,Martin Delaney,John Barrowman,Jeff Mash,Taylor Kinney,Callan Mulvey,Siaosi Fonua,Phil Somerville,Nash Edgerton,Mike Colter,Jessica Collins,Frank Grillo,Fares Fares,Alexander Karim",85,167
"115","tt1791528",6,22,32.1666666666667,"INHERENT VICE",20000000,"Comedy,Romance,Crime,Drama,Mystery",1.517833,2014-12-25,11110975,148,"English",6.4,465,"Paul Thomas Anderson","Paul Thomas Anderson","based on novel,1970s,private investigator,smoking marijuana,los angeles,1960s","Nominated for 2 Oscars. Another 14 wins & 90 nominations.",81,6.7,"60,322",7.2,3.2,31513,219,162,57,52,74,"Joaquin Phoenix,Josh Brolin,Owen Wilson,Katherine Waterston,Reese Witherspoon,Benicio del Toro,Jena Malone,Maya Rudolph,Martin Short,Martin Donovan,Sasha Pieterse,Eric Roberts,Michael Kenneth Williams,Joanna Newsom,Jeannie Berlin,Serena Scott Thomas,Hong Chau,Christopher Allen Nelson,Sam Jaeger,Timothy Simons,Jillian Bell,Christian Williams,Jordan Christian Hearn,Taylor Bonin,Martin Dew,Shannon Collis,Catherine Haena Kim,Vivienne Khaledi,Yvette Yates,Andrew Simpson,Joe Dioletto,Jack Kelly,The Growlers,Belladonna,Elaine Tan,Wilson Bethel,Anders Holm,Emmet Unverzagt,Jefferson Mays,Erica Sullivan,Eva Fisher,Jackie Michele Johnson,Katie Schwartz,Charley Morgan,Keith Jardine,Delaina Mitchell,Michael Cotterman,Peter McRobbie,Shannon C. Sullivan,Samantha Lemole,Madison Leisle",14,92
"116","tt1791682",14,26.8557692307692,12.5384615384615,"WHILE WE'RE YOUNG",10000000,"Drama,Comedy",1.165776,2015-03-27,7587485,97,"English",5.8,222,"Noah Baumbach","Noah Baumbach","marriage,middle age","1 win & 2 nominations.",77,6.3,"29,481",7.3,3.2,19994,181,152,29,51,84,"Ben Stiller,Naomi Watts,Adam Driver,Amanda Seyfried,Charles Grodin,Brady Corbet,Ryan Serhant,Maria Dizzia,Adam Horovitz,Dree Hemingway",1,2
"117","tt1798684",4,18.90625,1.75,"SOUTHPAW",30000000,"Action,Drama",3.440337,2015-06-15,91709679,123,"English",7.3,1154,"Antoine Fuqua","Kurt Sutter","sport","8 nominations.",57,7.5,"143,457",6,3.8,42533,205,126,79,76,61,"Jake Gyllenhaal,Rachel McAdams,Forest Whitaker,Oona Laurence,50 Cent,Skylan Brooks,Naomie Harris,Victor Ortiz,Beau Knapp,Miguel Gomez,Dominic Colón,Jose Caraballo,Malcolm M. Mays,Aaron Quattrocchi,Lana Young,Danny Henriquez,Patsy Meck,Vito Grassi,Tony Weeks,Jimmy Lennon Jr.,Charles Hoyes,Clare Foley,Rita Ora",0,8
"118","tt1798709",15,30.1071428571429,18.7142857142857,"HER",23000000,"Romance,Science Fiction,Drama",3.710111,2013-12-18,47351251,126,"English",7.9,2046,"Spike Jonze","Spike Jonze","artificial intelligence,computer,loneliness","Won 1 Oscar. Another 76 wins & 174 nominations.",90,8,"350,496",8.5,4,97740,239,226,13,82,95,"Joaquin Phoenix,Scarlett Johansson,Rooney Mara,Amy Adams,Olivia Wilde,Chris Pratt,Portia Doubleday,Sam Jaeger,Katherine Boecher,Kelly Sarah,Spike Jonze,Bill Hader,Kristen Wiig,Brian Cox,Lynn A. Freedman,Lisa Renee Pitts,Gabe Gomez,Artt Butler,May Lindstrom,Matt Letscher,David Azar,Guy Lewis,Melanie Seacat,Pramod Kumar,Evelyn Edwards,Steve Zissis,Dane White,Nicole Grother,James Ozasky,Samantha Sarakanti,Luka Jones,Gracie Prewitt,Claudia Choi,Laura Kai Chen,Soko,Wendy Leon,Lil Buck",77,174
"119","tt1800241",17,23.3984375,18.375,"AMERICAN HUSTLE",40000000,"Drama,Crime",2.512161,2013-12-12,251171807,138,"English",6.9,1653,"David O. Russell","David O. Russell,Eric Singer","con artist,mobster,written by director","Nominated for 10 Oscars. Another 65 wins & 202 nominations.",90,7.3,"355,232",8.2,3.8,174232,256,238,18,74,93,"Christian Bale,Bradley Cooper,Amy Adams,Jeremy Renner,Jennifer Lawrence,Louis C.K.,Michael Peña,Alessandro Nivola,Robert De Niro,Jack Huston,Elisabeth Röhm,Dawn Olivieri,Erica McDermott,Colleen Camp,Shea Whigham,Saïd Taghmaoui,John Franchi",65,212
